timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
26/02/2023 23:21,10,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1701,text,false,,2594,0,222,222,http://127.0.0.1:5000/validation,0,0,10
26/02/2023 23:20,10188,HTTP Request_Validador,200,OK,Validador 1-1511,text,true,,176,126,222,222,http://127.0.0.1:5000/validation,10181,0,1
26/02/2023 23:20,9963,HTTP Request_Validador,200,OK,Validador 1-1521,text,true,,176,126,221,221,http://127.0.0.1:5000/validation,9962,0,6
26/02/2023 23:20,9895,HTTP Request_Validador,200,OK,Validador 1-1515,text,true,,176,126,220,220,http://127.0.0.1:5000/validation,9895,0,8
26/02/2023 23:20,10215,HTTP Request_Validador,200,OK,Validador 1-1520,text,true,,179,126,222,222,http://127.0.0.1:5000/validation,10215,0,2
26/02/2023 23:20,10616,HTTP Request_Validador,200,OK,Validador 1-1514,text,true,,179,126,228,228,http://127.0.0.1:5000/validation,10616,0,3
26/02/2023 23:20,10113,HTTP Request_Validador,200,OK,Validador 1-1524,text,true,,176,126,227,227,http://127.0.0.1:5000/validation,10113,0,2
26/02/2023 23:20,10003,HTTP Request_Validador,200,OK,Validador 1-1519,text,true,,179,126,227,227,http://127.0.0.1:5000/validation,10000,0,4
26/02/2023 23:20,10005,HTTP Request_Validador,200,OK,Validador 1-1525,text,true,,179,126,226,226,http://127.0.0.1:5000/validation,10002,0,2
26/02/2023 23:20,9581,HTTP Request_Validador,200,OK,Validador 1-1523,text,true,,176,126,226,226,http://127.0.0.1:5000/validation,9581,0,2
26/02/2023 23:20,9565,HTTP Request_Validador,200,OK,Validador 1-1529,text,true,,176,126,225,225,http://127.0.0.1:5000/validation,9562,0,8
26/02/2023 23:20,9915,HTTP Request_Validador,200,OK,Validador 1-1522,text,true,,176,126,229,229,http://127.0.0.1:5000/validation,9915,0,3
26/02/2023 23:20,10372,HTTP Request_Validador,200,OK,Validador 1-1528,text,true,,176,126,235,235,http://127.0.0.1:5000/validation,10372,0,3
26/02/2023 23:20,11468,HTTP Request_Validador,200,OK,Validador 1-1518,text,true,,176,126,245,245,http://127.0.0.1:5000/validation,11466,0,3
26/02/2023 23:20,10270,HTTP Request_Validador,200,OK,Validador 1-1715,text,true,,176,126,244,244,http://127.0.0.1:5000/validation,10264,0,6
26/02/2023 23:20,10273,HTTP Request_Validador,200,OK,Validador 1-1527,text,true,,176,126,243,243,http://127.0.0.1:5000/validation,10273,0,5
26/02/2023 23:20,10503,HTTP Request_Validador,200,OK,Validador 1-1531,text,true,,176,126,247,247,http://127.0.0.1:5000/validation,10503,0,3
26/02/2023 23:20,10508,HTTP Request_Validador,200,OK,Validador 1-1526,text,true,,176,126,247,247,http://127.0.0.1:5000/validation,10505,0,4
26/02/2023 23:20,10576,HTTP Request_Validador,200,OK,Validador 1-1720,text,true,,176,126,248,248,http://127.0.0.1:5000/validation,10576,0,2
26/02/2023 23:20,10618,HTTP Request_Validador,200,OK,Validador 1-1717,text,true,,176,126,248,248,http://127.0.0.1:5000/validation,10618,0,2
